idweb;id;annonce_reference_schema_v110;objet;filename;famille;code_departement;code_departement_prestation;famille_libelle;dateparution;datefindiffusion;datelimitereponse;nomacheteur;titulaire;perimetre;type_procedure;soustype_procedure;procedure_libelle;procedure_categorise;nature;sousnature;nature_libelle;sousnature_libelle;nature_categorise;nature_categorise_libelle;criteres;marche_public_simplifie;marche_public_simplifie_label;etat;descripteur_code;dc;descripteur_libelle;type_marche;type_marche_facette;type_avis;annonce_lie;annonces_anterieures;annonces_anterieures_schema_v110;source_schema;GESTION;DONNEES;url_avis;url_pdf
24-17853;24_17853;;Accord cadre à bon de commande pour la réalisation d'entretien courant, de travaux de maintenance et de réparations pour l'ensemble des bâtiments du Conseil Départemental du Gard (I);24-17853;JOUE;['30'];;Marchés européens;2024-02-14;2024-05-12;;Conseil départemental du Gard;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;['environnementaux'];;;INITIAL;['345'];['345'];"[""Tous corps d'état""]";['TRAVAUX'];['Travaux'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17853;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17853.pdf
24-18308;24_18308;;LOCATION ET MAINTENANCE DE MACHINES À VOTER POUR LES ÉLECTIONS EUROPÉENNES 2024 à Antibes;24-18308;FNS;['06', '83'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-04-14;;Collectivité locale;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['207'];['207'];['Matériel de bureau'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18308;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18308.pdf
24-17972;24_17972;;Prestation d'entretien du patrimoine arboré;24-17972;JOUE;['94', '93', '91', '75', '77', '92'];;Marchés européens;2024-02-14;2024-03-15;2024-03-15T11:00:00+00:00;Ville de Saint-Maur-des-Fossés;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['116'];['116'];['Espaces verts'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17972;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17972.pdf
24-18319;24_18319;;Étude de faisabilité pour la création de deux quais de regroupement des déchets;24-18319;MAPA;['71'];;Marchés <90 k€ (MAPA);2024-02-14;2024-04-09;;SMEVOM du Charolais Brionnais Autunois;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['118', '96'];['118', '96'];['Etude', 'Déchetterie (travaux)'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18319;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18319.pdf
24-18282;24_18282;;Alimentation eau potable - Réhabilitation du château d'eau de Pontenx-les-Forges.;24-18282;FNS;['40', '33', '64'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-27;2024-03-27T12:00:00+00:00;Alimentation eau potable - Réhabilitation du château d'eau de Pontenx-les-Forges.;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['6'];['6'];['Alimentation en eau potable'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18282;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18282.pdf
24-18654;24_18654;;Remplacement Des Joints De Chaussee Du Pont Auguste Blanqui Au Havre;24-18654;FNS;['76'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-18;2024-03-18T16:00:00+00:00;Le Havre Seine Metropole;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['353'];['353'];['Travaux de viabilité'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18654;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18654.pdf
24-18669;24_18669;;La présente consultation a pour objet la mission d'assistance pour la préparation, la passation et le suivi de l'exécution des marchés d'assurances pour les établissements du GHT des Alpes du Sud.;24-18669;MAPA;['05', '04'];;Marchés <90 k€ (MAPA);2024-02-14;2024-03-07;2024-03-07T12:00:00+00:00;Centre Hospitalier;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['20'];['20'];['Assurance'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18669;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18669.pdf
24-18672;24_18672;;Fourniture de consommables pour les besoins de la régie Palm Bus;24-18672;FNS;['06'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-20;2024-03-20T12:00:00+00:00;Communauté d'Agglomération des Pays de Lérins (06);;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['199', '251', '291', '443'];['199', '251', '291', '443'];['Matériaux routiers', 'Outillage', 'Quincaillerie (articles)', 'Electricité, gaz (fourniture)'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18672;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18672.pdf
24-18712;24_18712;;Achat de prestations de systèmes de sécurité incendie maintenance et moyens de lutte contre l'incendie pour le compte des URSSAF Normandie, Picardie, Centre Val de Loire;24-18712;FNS;['76', '14', '80', '45'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-15;2024-03-15T12:00:00+00:00;Protection sociale;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['119', '332', '196'];['119', '332', '196'];['Extincteur', 'Sécurité incendie', 'Maintenance'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18712;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18712.pdf
24-18741;24_18741;;Construction de bureaux et locaux sociaux;24-18741;FNS;['49'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-04-14;2024-03-18T12:00:00+00:00;Communauté de communes Baugeois Vallée;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['341'];['341'];['Terrassement'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18741;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18741.pdf
24-18283;24_18283;;Assistance A Maitrise D'Ouvrage Pour La Preparation Et L'Accompagnement Dans Le Suivi De L'Exploitation - Maintenance - Extension D'Un Centre De Ressources De Donnees Mobilites « M;24-18283;FNS;['69'];;Marchés entre 90 k€ et seuils européens;2024-02-14;2024-03-18;2024-03-18T12:00:00+00:00;Syndicat des mobilités des territoires de l'aire métropolitaine lyonnaise;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['118', '433'];['118', '433'];"['Etude', ""Assistance à maîtrise d'ouvrage""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-18283;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-18283.pdf
24-17909;24_17909;;RÉNOVATION ÉNERGÉTIQUE ET RÉHABILITATION DE L’ÉCOLE MATERNELLE DU COLOMBIER – Relance Lot 3 : Bardage métallique et couverture métallique;24-17909;JOUE;['21'];;Marchés européens;2024-02-14;2024-03-05;;Commune de Pouilly en Auxois (21);;DIRECTIVE-24;;;Procédure NC;/;PRE-INFORMATION;PROFIL_ACHETEUR;Avis informatif;;information/profilacheteur;Avis informatif/;;;;INITIAL;['33', '30'];['33', '30'];['Bâtiment', 'Bardage'];['TRAVAUX'];['Travaux'];['5', '', '3', '4'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17909;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17909.pdf
24-17798;24_17798;;Relance du lot 02 de l'accord-cadre à bons de commande DAF_2023_405  Exécution de services de transports à titre principal scolaire pour la Région Auvergne-Rhône-Alpes  dans le département de la Haute;24-17798;JOUE;['74'];;Marchés européens;2024-02-14;2024-03-14;2024-03-14T10:00:00+00:00;Région Auvergne-Rhône-Alpes;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['347'];['347'];['Transport'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17798;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17798.pdf
24-17834;24_17834;;Microspectromètre infrarouge à transformée de Fourier;24-17834;JOUE;['49'];;Marchés européens;2024-02-14;2024-03-25;2024-03-25T11:00:00+00:00;Université d'Angers;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['188'];['188'];['Laboratoire (matériel)'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17834;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17834.pdf
24-17897;24_17897;;Prestations d'accompagnement en matière de risques psychosociaux et risques professionnels pour la Ville de Blagnac;24-17897;JOUE;['31'];;Marchés européens;2024-02-14;2024-04-19;2024-04-19T10:00:00+00:00;MAIRIE DE BLAGNAC;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17897;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17897.pdf
24-17906;24_17906;;Prestations de services de transports collectifs par autocars;24-17906;JOUE;['33'];;Marchés européens;2024-02-14;2024-03-18;2024-03-18T11:00:00+00:00;Ville de Bruges;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['347'];['347'];['Transport'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17906;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17906.pdf
24-17533;24_17533;;ACQUISITION DE SIEGES POUR DIVERS ETABLISSEMENTS ET SERVICES DE LA VILLE ET LA CAISSE DES ECOLES DE LEVALLOIS;24-17533;JOUE;['92'];;Marchés européens;2024-02-14;2024-03-11;2024-03-11T11:00:00+00:00;Ville de Levallois;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;RECTIFICATIF;['230'];['230'];['Mobilier'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17533;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17533.pdf
24-17571;24_17571;;Réalisation de fouilles archéologiques préventives;24-17571;JOUE;['82'];;Marchés européens;2024-02-14;2024-03-14;2024-03-14T11:00:00+00:00;MAIRIE DE SAINT ANTONIN NOBLE VAL;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['450'];['450'];['Fouille archéologique'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17571;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17571.pdf
24-17607;24_17607;;Marché public de travaux de réparation des ouvrages de surface (regard, avaloir.....) et de leurs proches avoisinants.;24-17607;JOUE;['95'];;Marchés européens;2024-02-14;2024-03-18;2024-03-18T09:30:00+00:00;Siah Croult et Petit Rosne;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['18'];['18'];['Assainissement'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17607;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17607.pdf
24-17648;24_17648;;Gestion des aires d'accueil des gens du voyage de Saint-Malo et de Cancale Gestion des passages estivaux et terrains « soupape » sur le territoire de Saint-Malo Agglomération;24-17648;JOUE;['35'];;Marchés européens;2024-02-14;2024-03-14;2024-03-14T13:00:00+00:00;Saint-Malo Agglomération;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['430', '274'];['430', '274'];"[""Aire d'accueil"", 'Prestations de services']";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17648;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17648.pdf
24-17694;24_17694;;ASSISTANCE À MAITRISE D'OUVRAGE POUR L'ELABORATION DU PLAN DE CONTINUITE ET DE REPRISE D'ACTIVITE (PCRA);24-17694;JOUE;['31'];;Marchés européens;2024-02-14;2024-03-11;2024-03-11T15:00:00+00:00;Conseil départemental de la Haute-Garonne;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['118', '433', '434', '455'];['118', '433', '434', '455'];"['Etude', ""Assistance à maîtrise d'ouvrage"", 'Assistance juridique', 'Ingénierie']";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17694;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17694.pdf
24-17732;24_17732;;Fourniture, pose/dépose  et maintenance de mobiliers urbains pour le réseau de transport du nord bassin;24-17732;JOUE;['33'];;Marchés européens;2024-02-14;2024-03-19;2024-03-18T10:00:00+00:00;Tribunal administratif de Bordeaux;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['231'];['231'];['Mobilier urbain'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17732;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17732.pdf
24-17734;24_17734;;Maintenance, entretien et renouvellement de matériel pour les sites Points hauts;24-17734;JOUE;['09'];;Marchés européens;2024-02-14;2024-03-13;2024-03-14T11:00:00+00:00;Conseil Départemental de l'Ariège (09);;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['338'];['338'];['Télécommunications'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17734;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17734.pdf
24-17425;24_17425;;Marché de Conception-réalisation pour la construction de la Passerelle et des ouvrages annexes sur le bassin Dusuzeau à Strasbourg;24-17425;JOUE;['67'];;Marchés européens;2024-02-14;2024-03-15;;SPL Deux-Rives;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['252'];['252'];"[""Ouvrage d'art""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17425;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17425.pdf
24-17431;24_17431;;Accord-cadre - travaux d'aménagement des espaces publics du secteur Vintimille Cazemajou à Marseille;24-17431;JOUE;['13'];;Marchés européens;2024-02-14;2024-03-01;2024-03-01T12:00:00+00:00;EPA EUROMEDITERRANEE;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;RECTIFICATIF;['366'];['366'];['Voirie et réseaux divers'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17431;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17431.pdf
24-17498;24_17498;;ACCORD-CADRE POUR PETITS TRAVAUX D'ENTRETIEN (PTE) DE PEINTURE ET DE POSE DE REVÊTEMENTS DE SOLS SOUPLES SUR LES SITES DES SERVICES ET ÉTABLISSEMENTS PUBLICS DE L'ÉTAT EN NOUVELLE-AQUITAINE;24-17498;JOUE;['33', '16', '17', '23', '24', '40', '47', '64', '19'];;Marchés européens;2024-02-14;2024-03-20;2024-03-20T10:00:00+00:00;PFRA Nouvelle-Aquitaine;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['264', '308'];['264', '308'];['Peinture (travaux)', 'Revêtements de sols'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17498;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17498.pdf
24-17557;24_17557;;Prestations d'assurance des biens immobiliers des successions vacantes en gestion par les services des domaines.;24-17557;JOUE;['94'];;Marchés européens;2024-02-14;2024-03-18;2024-03-18T14:00:00+00:00;DIRECTION NATIONALE D'INTERVENTIONS DOMANIALES;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['20'];['20'];['Assurance'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17557;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17557.pdf
24-17603;24_17603;;Le présent marché a pour objet l'acquisition de livres, de documents sonores (CD audio, vinyles 33 tours) et audiovisuel (DVD, Blu-ray) et de services annexes pour l'ensemble des services de la Ville;24-17603;JOUE;['92'];;Marchés européens;2024-02-14;2024-03-13;2024-03-13T10:00:00+00:00;Mairie de Boulogne-Billancourt;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['45', '160', '184'];['45', '160', '184'];['Cd, DVD', 'Impression', 'Livres'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17603;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17603.pdf
24-17421;24_17421;;TRAVAUX DE VRD, OUVRAGES HYDRAULIQUES, OUVRAGES D'ART, AMÉNAGEMENTS PAYSAGERS ET CHAUSSÉES.  Pour la section de la RN comprise entre le carrefour Baobab et la pointe Mahabou;24-17421;JOUE;['976'];;Marchés européens;2024-02-14;2024-03-05;2024-03-26T09:00:00+00:00;NARENDRE, agissant au nom et pour le compte de CADEMA (976);;AUTRE;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['116', '253', '255', '366', '141'];['116', '253', '255', '366', '141'];"['Espaces verts', ""Ouvrage d'infrastructure"", 'Ouvrage hydraulique', 'Voirie et réseaux divers', 'Génie civil']";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17421;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17421.pdf
24-17871;24_17871;;Délégation de service public pour l'exploitation du réseau de transports publics de la CASUD - Relancé;24-17871;JOUE;['974'];;Marchés européens;2024-02-14;2024-03-04;2024-03-04T10:00:00+00:00;Tribunal administratif de la Réunion;;DIRECTIVE-23;;;Procédure NC;/;APPEL_OFFRE;CONCESSION;Avis de marché;Concession;appeloffre/concession;Avis de marché/Concession;;;;INITIAL;['347'];['347'];['Transport'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17871;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17871.pdf
24-17435;24_17435;;Base de défense d'Angoulême - ACBC pour prestations de vérification, de maintenance préventive et corrective, de travaux d'adaptation des portes, portails, ponts roulants, compresseurs, stations de la;24-17435;JOUE;['16', '17'];;Marchés européens;2024-02-14;2024-04-19;2024-03-19T14:00:00+00:00;ESID de Bordeaux;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['196'];['196'];['Maintenance'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17435;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17435.pdf
24-17581;24_17581;;PRESTATIONS DE RÉALISATION DE TESTS DE PERFORMANCE EN SITUATION OPÉRATIONNELLE;24-17581;JOUE;['68'];;Marchés européens;2024-02-14;2024-03-07;;Aéroport de Bâle Mulhouse (68);;DIRECTIVE-25;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['347'];['347'];['Transport'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17581;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17581.pdf
24-17848;24_17848;;1 % ARTISTIQUE, UNE OEUVRE, UN COLLEGE : CONCEPTION, REALISATION ET INSTALLATION D'UNE OEUVRE ARTISTIQUE  POUR LES COLLEGES JACQUES ELLUL (BORDEAUX) ET  PHILIPPE MADRELLE (MARSAS);24-17848;JOUE;['33'];;Marchés européens;2024-02-14;2024-05-12;;Conseil Départemental de la Gironde;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['247'];['247'];"[""Oeuvre d'art""]";['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-17848;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-17848.pdf
