idweb;id;annonce_reference_schema_v110;objet;filename;famille;code_departement;code_departement_prestation;famille_libelle;dateparution;datefindiffusion;datelimitereponse;nomacheteur;titulaire;perimetre;type_procedure;soustype_procedure;procedure_libelle;procedure_categorise;nature;sousnature;nature_libelle;sousnature_libelle;nature_categorise;nature_categorise_libelle;criteres;marche_public_simplifie;marche_public_simplifie_label;etat;descripteur_code;dc;descripteur_libelle;type_marche;type_marche_facette;type_avis;annonce_lie;annonces_anterieures;annonces_anterieures_schema_v110;source_schema;GESTION;DONNEES;url_avis;url_pdf
24-19940;24_19940;;Marché de services relatif à la conduite, l'entretien et la maintenance d'installations d'eau potable, d'assainissement collectif et d'eaux pluviales de la CC2T - MARCHÉ 2024_PN_01;24-19940;JOUE;['54'];;Marchés européens;2024-02-18;2024-03-06;;CC Terres Touloises;;DIRECTIVE-25;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['6', '18'];['6', '18'];['Alimentation en eau potable', 'Assainissement'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19940;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19940.pdf
24-20047;24_20047;;Marché de conception réalisation pour la sécurisation du pont routier de la Caille dit Albert Caquot - RD 1201;24-20047;JOUE;['74'];;Marchés européens;2024-02-18;2024-03-19;2024-03-19T11:00:00+00:00;DEPARTEMENT DE LA HAUTE-SAVOIE;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['252'];['252'];"[""Ouvrage d'art""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20047;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20047.pdf
24-20052;24_20052;;RÉALISATION, FOURNITURE ET LIVRAISON DE TITRES RESTAURANT POUR LES AGENTS DE LA MAIRIE DU PUY-EN-VELAY;24-20052;JOUE;['43'];;Marchés européens;2024-02-18;2024-03-21;2024-03-21T11:00:00+00:00;Mairie du Puy-en-velay;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['416'];['416'];['Titres restaurant'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20052;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20052.pdf
24-20055;24_20055;;Appel à candidature pour la réalisation d'un réseau de gestion des eaux pluviales et d'extinction des terre-pleins actuels du Port de Commerce de l'Ile-Rousse.;24-20055;JOUE;['20B', '20A'];;Marchés européens;2024-02-18;2024-03-16;;CCI de Corse;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['353'];['353'];['Travaux de viabilité'];['TRAVAUX'];['Travaux'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20055;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20055.pdf
24-20059;24_20059;;Construction d'un nouveau groupe scolaire VICTOR HUGO - Lot Mobiliers;24-20059;JOUE;['68'];;Marchés européens;2024-02-18;2024-04-01;2024-03-21T09:30:00+00:00;Ville de Mulhouse;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['230'];['230'];['Mobilier'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20059;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20059.pdf
24-20017;24_20017;;"Concession de service public pour l'exploitation de l'équipement aqualudique ""Les Bains de Belle Plagne""";24-20017;JOUE;['73'];;Marchés européens;2024-02-18;2024-04-12;2024-04-12T10:00:00+00:00;Commune de La Plagne Tarentaise;;DIRECTIVE-23;;;Procédure NC;/;APPEL_OFFRE;CONCESSION;Avis de marché;Concession;appeloffre/concession;Avis de marché/Concession;;;;INITIAL;['406'];['406'];['Délégation de service public'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20017;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20017.pdf
24-20019;24_20019;;Concession de services pour la construction et l'exploitation d'une chaufferie Bois et d'un réseau de chaleur sur la Commune de Seyssins;24-20019;JOUE;['38'];;Marchés européens;2024-02-18;2024-04-16;2024-04-16T10:00:00+00:00;Ville de Seyssins;;DIRECTIVE-23;;;Procédure NC;/;APPEL_OFFRE;CONCESSION;Avis de marché;Concession;appeloffre/concession;Avis de marché/Concession;;;;INITIAL;['59'];['59'];['Chauffage (exploitation, entretien)'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20019;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20019.pdf
24-20068;24_20068;;Fourniture et installation de matériels Audio-Vidéo-Management de sessions permettant la réalisation d'activités de formation ou d'expériences par simulation destinées à l'IFPS de Vannes;24-20068;JOUE;['56'];;Marchés européens;2024-02-18;2024-03-21;2024-03-21T10:00:00+00:00;Centre hospitalier Bretagne Atlantique;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['22'];['22'];['Audiovisuel'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20068;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20068.pdf
24-20078;24_20078;;Accord cadre à bons de commandes pour la réalisation de prestations topographiques et foncières sur des biens acquis ou en cours d'acquisition par TERRES CARAÏBES en Guadeloupe et à Saint Martin;24-20078;JOUE;['971'];;Marchés européens;2024-02-18;2024-02-26;2024-03-20T16:00:00+00:00;TERRES CARAÐBES ETABLISSEMENT PUBLIC FONCIER;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['344'];['344'];['Topographie'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20078;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20078.pdf
24-20120;24_20120;;Mise aux normes et restructuration du Petit Luxembourg Est et de la salle d'accueil du 15ter rue de Vaugirard;24-20120;JOUE;['75'];;Marchés européens;2024-02-18;2024-04-19;;QUALICONSULT;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20120;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20120.pdf
24-20125;24_20125;;Traitement des déchets diffus spécifiques (DDS) issus des déchèteries;24-20125;JOUE;['32'];;Marchés européens;2024-02-18;2024-04-17;;trigone : Syndicat Mixte Départemental de Traitement des Ordures Ménagères et Assimilées du Gers (32);;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['405', '249'];['405', '249'];['Déchetterie (exploitation)', 'Ordures ménagères (prestations)'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20125;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20125.pdf
24-20139;24_20139;;Accord-cadre relatif aux travaux d'aménagement pour le Grand Chemin.;24-20139;JOUE;['93'];;Marchés européens;2024-02-18;2024-06-23;2024-03-18T10:00:00+00:00;EST ENSEMBLE;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['353'];['353'];['Travaux de viabilité'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20139;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20139.pdf
24-20149;24_20149;;Fourniture de denrées alimentaires pour les animaux du Parc des Oiseaux;24-20149;JOUE;['01'];;Marchés européens;2024-02-18;2024-03-26;2024-03-26T11:00:00+00:00;REGIE DEPARTEMENTALE NATURAIN - PARC DES OISEAUX;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['7', '88'];['7', '88'];['Aliments pour animaux', 'Denrées alimentaires'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20149;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20149.pdf
24-20158;24_20158;;Traitement curatif des frelons asiatiques;24-20158;JOUE;['85'];;Marchés européens;2024-02-18;2024-03-19;2024-03-19T11:30:00+00:00;Ville de La Roche sur Yon (85);;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['9', '274'];['9', '274'];['Animaux', 'Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-20158;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-20158.pdf
24-19917;24_19917;;FOURNITURE DE MANIPULATEURS DE TRACTION FREINAGE DU TRAMWAY DE LA REGIE DES TRANSPORTS METROPOLITAINS;24-19917;JOUE;['13'];;Marchés européens;2024-02-18;2024-04-01;2024-03-04T14:00:00+00:00;RTM - Régie des Transports Métropolitains;;DIRECTIVE-25;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['266'];['266'];['Pièces détachées'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19917;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19917.pdf
24-19934;24_19934;;Fourniture d'articles de literie : matelas hôtelier, matelas mousse à prévention des escarres, oreillers et traversins (4 lots);24-19934;JOUE;['56'];;Marchés européens;2024-02-18;2024-03-18;2024-03-18T13:00:00+00:00;Groupe Hospitalier Bretagne Sud;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['183'];['183'];['Literie'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19934;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19934.pdf
24-19938;24_19938;;MARCHE DE FOURNITURE DES BORNES ELECTRIQUES POUR LA RECHARGE DES BUS ELECTRIQUES DU RESEAU SANKEO A PERPIGNAN;24-19938;JOUE;['66', '31', '34', '11', '33', '30', '09'];;Marchés européens;2024-02-18;2024-03-22;2024-03-22T11:00:00+00:00;SPL Perpignan Méditerranée;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['115', '203'];['115', '203'];['Equipements spécialisés', 'Matériel électrique'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19938;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19938.pdf
24-19950;24_19950;;Travaux de réhabilitation du Moulin Forville - Musée Victor Tuby;24-19950;JOUE;['06'];;Marchés européens;2024-02-18;2024-03-05;2024-03-05T11:00:00+00:00;Mairie de Cannes;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['sociaux'];;;RECTIFICATIF;['105', '116', '144', '222', '264'];['105', '116', '144', '222', '264'];['Electricité (travaux)', 'Espaces verts', 'Gros oeuvre', 'Menuiserie', 'Peinture (travaux)'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19950;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19950.pdf
24-19957;24_19957;;Accord-cadre à bons de commande - Etudes de pollution des sols et des eaux et surveillance piézométrique sur le territoire de la Communauté Urbaine d'Arras;24-19957;JOUE;['62'];;Marchés européens;2024-02-18;2024-05-15;;Communauté Urbaine d'Arras;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['118'];['118'];['Etude'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19957;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19957.pdf
24-19959;24_19959;;Fourniture de mobiliers et matériels pour la base de SALAVAS;24-19959;JOUE;['07'];;Marchés européens;2024-02-18;2024-05-15;;Département de l'Ardèche;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['230'];['230'];['Mobilier'];['FOURNITURES'];['Fournitures'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19959;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19959.pdf
24-19690;24_19690;;Location de barrières de police (de type Vauban) et acquisition de dispositifs d'arrêt (dispositif mobile anti-véhicule bélier) pour la sécurisation des accès aux sites lors de la commémoration des 80;24-19690;JOUE;['75'];;Marchés européens;2024-02-18;2024-05-13;2024-03-20T10:00:00+00:00;Ministère de l'intérieur;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['288'];['288'];['Protection, chutes de pierres'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19690;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19690.pdf
24-19708;24_19708;;Prestation de déneigement sur différents sites de La Plagne Tarentaise;24-19708;JOUE;['73'];;Marchés européens;2024-02-18;2024-03-18;2024-03-18T11:00:00+00:00;Commune de La Plagne Tarentaise;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['98'];['98'];['Déneigement'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19708;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19708.pdf
24-19675;24_19675;;Vêtements professionnels et équipements de protection individuelle Sapeurs-pompiers et prestations annexes;24-19675;JOUE;['77'];;Marchés européens;2024-02-18;2024-04-10;2024-04-23T10:00:00+00:00;Union des Groupements d'Achats Publics;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['150'];['150'];['Habillement'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19675;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19675.pdf
24-19680;24_19680;;Prestations de surveillance humaine continue et discontinue pour le CHU de Caen Normandie;24-19680;JOUE;['14', '50', '76'];;Marchés européens;2024-02-18;2024-04-13;;Comité consultatif interrégional de règlement amiable des différents relatifs aux marchés publics de Nantes, CCIRA de Nantes - DREETS des Pays de la Loire;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['331'];['331'];['Surveillance'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19680;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19680.pdf
24-19684;24_19684;;Marché de blanchissage des articles textiles appartenant à ADOMA et se situant sur ses résidences de la Direction interrégionale Nord & Atlantique.;24-19684;JOUE;['41'];;Marchés européens;2024-02-18;2026-02-27;2024-03-19T15:00:00+00:00;Tribunal Judiciaire de Paris;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['36'];['36'];['Blanchissage'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19684;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19684.pdf
24-19851;24_19851;;Fourniture d’émulsion de bitume et de produits type mastic et sable pour pontage de fissures-.;24-19851;JOUE;['88'];;Marchés européens;2024-02-18;2024-03-01;2024-03-01T15:00:00+00:00;Conseil Départemental des Vosges;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;RECTIFICATIF;['275'];['275'];['Produits chimiques'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19851;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19851.pdf
24-19854;24_19854;;Maintenance préventive et corrective des équipements de conservation en froid industriel et domestique de l'EFS PACA-Corse.;24-19854;JOUE;['13'];;Marchés européens;2024-02-18;2024-03-19;2024-03-19T10:00:00+00:00;Tribunal Administratif de Marseille (Instance chargée des procédures de recours);;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['196'];['196'];['Maintenance'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19854;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19854.pdf
24-19855;24_19855;;Maintenance des réseaux aérauliques de la Métropole de Lyon-lot 2 secteur ouest;24-19855;JOUE;['69'];;Marchés européens;2024-02-18;2024-03-20;2024-03-20T16:00:00+00:00;GRANDLYON Métropole;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['sociaux', 'environnementaux'];;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19855;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19855.pdf
24-19858;24_19858;;CONCESSION DU SERVICE PUBLIC D'EAU POTABLE DU SECTEUR NORD DU GRAND NARBONNE;24-19858;JOUE;['11'];;Marchés européens;2024-02-18;2024-05-06;2024-05-06T10:00:00+00:00;Communauté d'agglomération du Grand Narbonne;;DIRECTIVE-23;;;Procédure NC;/;APPEL_OFFRE;CONCESSION;Avis de marché;Concession;appeloffre/concession;Avis de marché/Concession;['sociaux', 'environnementaux'];;;INITIAL;['6', '406'];['6', '406'];['Alimentation en eau potable', 'Délégation de service public'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19858;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19858.pdf
24-19644;24_19644;;FOURNITURE DE BARQUETTES ET DE FILM ALIMENTAIRES POUR LE CONDITIONNEMENT DES REPAS DE LA CUISINE CENTRALE;24-19644;JOUE;['65'];;Marchés européens;2024-02-18;2024-03-19;2024-03-19T11:00:00+00:00;Mairie de Tarbes;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['32'];['32'];['Barquettes alimentaires'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19644;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19644.pdf
24-19646;24_19646;;"Curage des réseaux d'eau usées et pluviales ; pompage des fosses, des bacs à graisse et séparateurs à hydrocarbure, désobstruction de canalisations";24-19646;JOUE;['91'];;Marchés européens;2024-02-18;2024-03-21;2024-03-21T11:00:00+00:00;Université Paris-Saclay;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['18', '48', '78'];['18', '48', '78'];['Assainissement', 'Canalisations', 'Curage'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19646;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19646.pdf
24-19663;24_19663;;Révision du zonage assainissement de Grand Poitiers Communauté urbaine (40 communes);24-19663;JOUE;['86'];;Marchés européens;2024-02-18;2024-03-18;2024-03-18T15:00:00+00:00;Communauté d'Agglomération de Poitiers (86);;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19663;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19663.pdf
24-19603;24_19603;;Accueil et animation périscolaires des écoles publiques de la Ville de Nantes;24-19603;JOUE;['44'];;Marchés européens;2024-02-18;2024-04-15;2024-04-15T10:00:00+00:00;Ville de NANTES;;DIRECTIVE-24;;;Procédure NC;/;APPEL_OFFRE;STANDARD;Avis de marché;;appeloffre/standard;Avis de marché/;['sociaux', 'environnementaux'];;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19603;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19603.pdf
24-19658;24_19658;;Assistance à Maitrise d'Ouvrage pour la réalisation d'installations de production d'énergie renouvelable;24-19658;JOUE;['69'];;Marchés européens;2024-02-18;2024-05-15;;Ville de Lyon;;DIRECTIVE-24;;;Procédure NC;/;ATTRIBUTION;STANDARD;Résultat de marché;;attribution/standard;Résultat de marché/;['environnementaux'];;;INITIAL;['274', '433'];['274', '433'];"['Prestations de services', ""Assistance à maîtrise d'ouvrage""]";['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-19658;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-19658.pdf
