idweb;id;annonce_reference_schema_v110;objet;filename;famille;code_departement;code_departement_prestation;famille_libelle;dateparution;datefindiffusion;datelimitereponse;nomacheteur;titulaire;perimetre;type_procedure;soustype_procedure;procedure_libelle;procedure_categorise;nature;sousnature;nature_libelle;sousnature_libelle;nature_categorise;nature_categorise_libelle;criteres;marche_public_simplifie;marche_public_simplifie_label;etat;descripteur_code;dc;descripteur_libelle;type_marche;type_marche_facette;type_avis;annonce_lie;annonces_anterieures;annonces_anterieures_schema_v110;source_schema;GESTION;DONNEES;url_avis;url_pdf
24-16182;24_16182;;Remplacement des collecteurs rue des Acacias et Eglantiers à Kuntzig;24-16182;FNS;['57'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-03-04;2024-03-04T16:00:00+00:00;Ca Portes de France - Thionville;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['18'];['18'];['Assainissement'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-16182;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16182.pdf
24-16185;24_16185;;Remplacement de la production de chaleur gaz et production d'électricité photovoltaïque en autoconsommation du Centre d'Incendie et de Secours de RIBERAC (24600);24-16185;MAPA;['24'];;Marchés <90 k€ (MAPA);2024-02-08;2024-03-08;2024-03-08T12:00:00+00:00;Service départemental d'incendie et de secours de la Dordogne;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['476'];['476'];['Photovoltaïque'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-16185;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16185.pdf
24-16194;24_16194;;Remplacement des chalets sur le site du Rondeau;24-16194;FNS;['38'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-03-11;2024-03-11T12:00:00+00:00;C.C.A.S. De Grenoble;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['27', '87'];['27', '87'];['Bâtiments modulaires', 'Démolition'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-16194;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16194.pdf
24-16195;24_16195;;Restauration de la Porte Saint-Pierre à Pontarlier (25), inscrite au titre des Monuments historiques, phase 1;24-16195;FNS;['25'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-03-05;;Ville de Pontarlier;;FNSimple;;;Procédure NC;/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;;;;RECTIFICATIF;['236'];['236'];['Monuments historiques'];['TRAVAUX'];['Travaux'];;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-16195;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16195.pdf
24-16225;24_16225;;Mission d'études urbaines, paysagères, de déplacements et environnementales en vue de la modification des dossiers de création et de réalisation de la Zac de la Demi-Lieue à Osny (;24-16225;FNS;['95', '75'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-03-08;2024-03-08T12:00:00+00:00;Spl Cergy Pontoise Aménagement;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['118'];['118'];['Etude'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-16225;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16225.pdf
24-16242;24_16242;;Travaux d'aménagement du site de Grignon situé à Vieilles-Maisons-sur-Joudry (45);24-16242;FNS;['45'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-03-07;2024-03-07T12:00:00+00:00;Conseil départemental du Loiret;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['116', '365'];['116', '365'];['Espaces verts', 'Voirie'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-16242;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16242.pdf
24-16252;24_16252;;Travaux d'Installations sportives de type City-Stade qui auront lieu au 14 rue du Val d'Osne dans les hôpitaux de Saint-Maurice.;24-16252;FNS;['94'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-04-30;2024-03-08T11:00:00+00:00;Mairie de Saint-Maurice;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['400', '345'];['400', '345'];"['Aire de jeux', ""Tous corps d'état""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-16252;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16252.pdf
24-15774;24_15774;;REMPLACEMENT PORTES COUPE-FEU AU CENTRE HOSPITALIER DE LANGRES;24-15774;FNS;['52', '21'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-02-29;2024-02-29T12:00:00+00:00;CENTRE HOSPITALIER DE LANGRES Direction des Services Techniques 10, rue de la Charité - CS 50017 52 206 LANGRES Cedex;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['222'];['222'];['Menuiserie'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15774;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15774.pdf
24-15784;24_15784;;Entretien des espaces verts;24-15784;FNS;['33'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-03-08;;COMMUNE;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['116'];['116'];['Espaces verts'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15784;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15784.pdf
24-15794;24_15794;;Soirée estivale 2024 offerte au personnel de la Mairie d'Orléans et d'Orléans Métropole (2 lots);24-15794;MAPA;['45'];;Marchés <90 k€ (MAPA);2024-02-08;2024-03-05;2024-03-05T12:00:00+00:00;Orléans Métropole;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['304', '445'];['304', '445'];['Repas, traiteur', 'Evénementiel'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15794;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15794.pdf
24-15797;24_15797;;Prestations topographiques liées aux travaux de réparations des ouvrages d'art du Département de l'Allier;24-15797;FNS;['03'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-03-12;2024-03-12T17:00:00+00:00;Departement De L'Allier;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['344'];['344'];['Topographie'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15797;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15797.pdf
24-15803;24_15803;;Travaux de protection contre les instabilités rocheuses (Opcir) - Rd 571 Côte de Morre Talus E et F;24-15803;FNS;['25'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-03-11;2024-03-11T17:00:00+00:00;Département du Doubs;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['125', '288'];['125', '288'];['Falaise', 'Protection, chutes de pierres'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15803;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15803.pdf
24-15811;24_15811;;Missions de contrôle technique pour des opérations de travaux dans des bâtiments neufs et existants de Tisséo Collectivités;24-15811;FNS;['31'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-05-07;;Tisséo Collectivités (Syndicat Mixte des Transports de l'Agglomération Toulousaine);;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['72'];['72'];['Contrôle technique'];['SERVICES'];['Services'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15811;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15811.pdf
24-15711;24_15711;;Réhabilitation du gymnase Joliot Curie situé sur la commune de Scaër (29390).;24-15711;FNS;['29', '56'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-03-11;2024-03-11T17:30:00+00:00;Mairie de SCAER;;FNSimple;RESTREINT;;Procédure Restreinte;RESTREINT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['sociaux'];;;INITIAL;['113'];['113'];['Equipement sportif'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15711;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15711.pdf
24-15714;24_15714;;ASSISTANCE A MAITRISE D'OUVRAGE POUR LE SUIVI DES DÉLÉGATIONS ET L'ÉLABORATION DES RPQS DES SERVICES PUBLICS D'EAU ET D'ASSAINISSEMENT;24-15714;MAPA;['38'];;Marchés <90 k€ (MAPA);2024-02-08;2024-03-11;2024-03-11T12:00:00+00:00;Communauté de communes Lyon Saint Exupéry en Dauphiné;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['433'];['433'];"[""Assistance à maîtrise d'ouvrage""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15714;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15714.pdf
24-15715;24_15715;;Marché de travaux de restauration de la toiture de la nef de l'Eglise Saint Jean-Baptiste à Bourbourg;24-15715;FNS;['59'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-03-20;2024-03-20T12:00:00+00:00;SIVOM des Rives de l'AA et de la Colme;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['236'];['236'];['Monuments historiques'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15715;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15715.pdf
24-15721;24_15721;;ACHAT DE LIVRETS DE FAMILLE POUR LE SERVICE DE L'ETAT CIVIL - ANNEES 2024 A 2027-SM-CP;24-15721;MAPA;['31'];;Marchés <90 k€ (MAPA);2024-02-08;2024-02-19;;Ville de Toulouse;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;;;;RECTIFICATIF;['161'];['161'];['Imprimés'];;;;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15721;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15721.pdf
24-15753;24_15753;;Marché de coordination en matière de sécurité et de protection de la santé en phase réalisation pour le projet « AmbICiOn - Saint-Herblain »;24-15753;MAPA;['44'];;Marchés <90 k€ (MAPA);2024-02-08;2024-03-12;2024-03-11T12:00:00+00:00;Institut de Cancérologie de l'Ouest (CLCC);;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15753;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15753.pdf
24-15761;24_15761;;Travaux de renforcement des stations de pompage de Saint-Grégoire et Melesse (35). Travaux de génie civil, canalisations, électricité, automatisme.;24-15761;FNS;['35'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2025-03-25;2024-03-25T12:00:00+00:00;Service public de production et distribution d'eau potable;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['6'];['6'];['Alimentation en eau potable'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15761;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15761.pdf
24-15849;24_15849;;24-03 Maîtrise d'œuvre pour le transfert de la STEP de Saumane (84800) et modernisation de la STEP de Fontaine de Vaucluse (84800);24-15849;FNS;['84'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-03-07;2024-03-07T12:00:00+00:00;Communauté de communes Pays des Sorgues Monts de Vaucluse (84);;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['197', '328'];['197', '328'];"[""Maîtrise d'oeuvre"", ""Station d'épuration (travaux)""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15849;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15849.pdf
24-15855;24_15855;;Abonnement à une solution de gestion des stocks pour les collèges publics du Département de la Manche et prestations associées;24-15855;FNS;['50'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-02-23;;Département de la Manche;;FNSimple;;;Procédure NC;/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;;;;RECTIFICATIF;['186', '163'];['186', '163'];['Logiciel', 'Informatique (prestations de services)'];['SERVICES'];['Services'];;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15855;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15855.pdf
24-15669;24_15669;;Réfection du perron de la cour administrative d'appel de Nantes.;24-15669;FNS;['44', '75'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-02-27;;Conseil d'Etat;;FNSimple;;;Procédure NC;/;RECTIFICATIF;;Rectificatif;Rectificatif;rectificatif/standard;Rectificatif/;['environnementaux'];;;RECTIFICATIF;['144'];['144'];['Gros oeuvre'];['TRAVAUX'];['Travaux'];;;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15669;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15669.pdf
24-15673;24_15673;;RECONSTRUCTION DES 8 OUVRAGES DE BLANZAY SUR BOUTONNE SUR LA RD127;24-15673;FNS;['17'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-04-08;;Département de Charente-Maritime;;FNSimple;;;Procédure NC;/;ATTRIBUTION;;Résultat de marché;;attribution/standard;Résultat de marché/;;;;INITIAL;['252'];['252'];"[""Ouvrage d'art""]";['TRAVAUX'];['Travaux'];['', '10', '6'];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15673;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15673.pdf
24-15567;24_15567;;Appui à l'animation du dispositif de contrôle interne du système de gestion des crédits du FSE+;24-15567;FNS;['79'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-02-29;2024-03-08T12:00:00+00:00;Département des Deux-Sèvres (79);;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['21'];['21'];['Audit'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15567;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15567.pdf
24-15943;24_15943;;Marchés de travaux pour la restructuration du lycée Roger Deschaux à Sassenage (38) - 5 lots;24-15943;FNS;['38'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-03-19;2024-03-08T11:00:00+00:00;REGION AUVERGNE RHONE-ALPES;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['345'];['345'];"[""Tous corps d'état""]";['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15943;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15943.pdf
24-15949;24_15949;;21 - DIJON - Lycée CHARLES DE GAULLE Raccordement au réseau de chaleur urbain;24-15949;FNS;['21', '25', '71', '58', '89', '39', '70', '90'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-03-08;2024-03-08T17:00:00+00:00;Région Bourgogne-franche-Comté;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['sociaux', 'environnementaux'];;;INITIAL;['61', '366'];['61', '366'];['Chauffage (travaux)', 'Voirie et réseaux divers'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15949;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15949.pdf
24-15962;24_15962;;Fourniture et pose d'enduit routier avec mise en place de signalisation et balayage de chantier;24-15962;FNS;['25'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-03-14;2024-03-14T12:00:00+00:00;Ville de Pontarlier;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['199', '365'];['199', '365'];['Matériaux routiers', 'Voirie'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15962;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15962.pdf
24-15963;24_15963;;Inspections Detaillees D'Ouvrages D'Art;24-15963;FNS;['76'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-03-11;2024-03-11T16:00:00+00:00;Le Havre Seine Metropole;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15963;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15963.pdf
24-15978;24_15978;;Acquisition de matériel agricole;24-15978;MAPA;['20B'];;Marchés <90 k€ (MAPA);2024-02-08;2024-02-29;2024-02-29T12:00:00+00:00;ODARC - Etablissement public à caractère industriel et commercial;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['200'];['200'];['Matériel agricole, horticole'];['FOURNITURES'];['Fournitures'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15978;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15978.pdf
24-15980;24_15980;;Prestation d'enlèvement, de conservation temporaire, de numérisation et de destruction des dossiers des modes d'accueil;24-15980;MAPA;['26'];;Marchés <90 k€ (MAPA);2024-02-08;2024-03-06;2024-03-06T11:00:00+00:00;Département de la Drôme;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-15980;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15980.pdf
24-16045;24_16045;;Prestation de conception, de suivi de fabrication et d'installation de la scénographie de l'exposition « Le Coran en Europe » (titre provisoire),;24-16045;MAPA;['44'];;Marchés <90 k€ (MAPA);2024-02-08;2024-03-11;;Ville de Nantes;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['274'];['274'];['Prestations de services'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-16045;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16045.pdf
24-16053;24_16053;;REMPLACEMENT D'UN ONDULEUR 300 KVA DES RESEAUX DE DISTRIBUTION ELECTRIQUES ONDULES;24-16053;FNS;['75', '77', '78', '91', '92', '93', '94', '95'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-03-10;2024-03-04T14:00:00+00:00;CRAM ILE DE FRANCE - ORGANISME DE SECURITE SOCIALE;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['105', '465', '143', '203'];['105', '465', '143', '203'];['Electricité (travaux)', 'Onduleur', 'Groupe électrogène', 'Matériel électrique'];['TRAVAUX'];['Travaux'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-16053;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16053.pdf
24-16063;24_16063;;Nettoyage des vitrages des bâtiments communaux;24-16063;FNS;['74'];;Marchés entre 90 k€ et seuils européens;2024-02-08;2024-03-22;2024-03-22T12:00:00+00:00;Ville de Rumilly;;FNSimple;OUVERT;;Procédure Ouverte;OUVERT/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;['environnementaux'];;;INITIAL;['239'];['239'];['Nettoyage de locaux'];['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-16063;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16063.pdf
24-16071;24_16071;;Assistance à maîtrise d'ouvrage pour la réception du centre de tri Athanor - La Tronche;24-16071;MAPA;['38'];;Marchés <90 k€ (MAPA);2024-02-08;2024-03-06;2024-03-06T15:00:00+00:00;GRENOBLE ALPES METROPOLE DECHETS;;MAPA;PROCEDURE_ADAPTE;;Procédure Adaptée;PROCEDURE_ADAPTE/;APPEL_OFFRE;;Avis de marché;;appeloffre/standard;Avis de marché/;;;;INITIAL;['19', '433'];['19', '433'];"['Assistance technique', ""Assistance à maîtrise d'ouvrage""]";['SERVICES'];['Services'];['5', '1', ''];;;;3.2.5;;;https://www.boamp.fr/pages/avis/?q=idweb:24-16071;https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16071.pdf
